identificad,totalflows_07_08,totalflows_pw_07_08,totalflows_08_09,totalflows_pw_08_09,totalflows_09_10,totalflows_pw_09_10,totalflows_10_11,totalflows_pw_10_11
00465813000157,62.0,0.017531458,67.0,0.019330641,127.0,0.03454842,120.0,0.030911902
00465813000238,22.0,0.017777778,33.0,0.02850972,53.0,0.03749558,47.0,0.027818881
00466591000278,8.0,0.13445379,9.0,0.15384616,8.0,0.13559322,8.0,0.12903225
00466591000430,2.0,0.08695652,4.0,0.14814815,3.0,0.09375,1.0,0.029411765
00466591000782,6.0,0.12,7.0,0.13861386,13.0,0.2524272,5.0,0.097087376
00467286000110,2.0,0.0625,2.0,0.0625,2.0,0.057142857,5.0,0.14285715
00469778000144,9.0,0.1978022,16.0,0.3265306,15.0,0.25641027,15.0,0.2112676
00470413000130,1.0,0.08,1.0,0.07692308,0.0,0.0,1.0,0.06896552
00474973000162,21.0,0.1,34.0,0.152809,34.0,0.1330724,64.0,0.23486239
00474973000243,11.0,0.2857143,12.0,0.29268292,13.0,0.32098764,18.0,0.42857143
00474973000596,0.0,0.0,0.0,0.0,4.0,0.16,1.0,0.040816326
00474973000677,1.0,0.04761905,4.0,0.18181819,2.0,0.09090909,12.0,0.5714286
00474973000758,3.0,0.2,0.0,0.0,3.0,0.2,2.0,0.14814815
00474973001053,6.0,0.10084034,12.0,0.20869565,11.0,0.19130434,14.0,0.24347825
00474973001134,2.0,0.14285715,2.0,0.14285715,1.0,0.06666667,2.0,0.13333334
00474973001304,3.0,0.10714286,4.0,0.15686275,2.0,0.078431375,4.0,0.14545454
00474973001487,5.0,0.24390244,1.0,0.04761905,0.0,0.0,8.0,0.4
00474973001568,3.0,0.16666667,3.0,0.16216215,4.0,0.21621622,4.0,0.24242425
00474973001720,3.0,0.46153846,2.0,0.2857143,0.0,0.0,2.0,0.2857143
00474973001991,1.0,0.125,2.0,0.23529412,3.0,0.3529412,3.0,0.4
00474973002025,0.0,0.0,0.0,0.0,1.0,0.0952381,3.0,0.27272728
00474973002459,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25
00474973002530,1.0,0.22222222,1.0,0.25,0.0,0.0,0.0,0.0
00474973002610,4.0,0.47058824,6.0,0.7058824,2.0,0.22222222,3.0,0.3
00474973002700,4.0,0.5714286,2.0,0.2857143,1.0,0.14285715,2.0,0.2857143
00474973002882,1.0,0.25,2.0,0.5,1.0,0.2857143,1.0,0.33333334
00474973002963,2.0,0.25,0.0,0.0,2.0,0.25,0.0,0.0
00474973003188,2.0,0.26666668,3.0,0.375,0.0,0.0,1.0,0.125
00474973003269,,,3.0,2.0,1.0,0.33333334,2.0,0.6666667
00474973003340,,,18.0,1.3846154,14.0,0.4,23.0,0.50549453
00480542000109,6.0,0.083333336,12.0,0.16551724,10.0,0.11363637,6.0,0.07643312
00483927000120,6.0,0.078431375,10.0,0.13422818,5.0,0.07092199,6.0,0.09375
00489115000191,1.0,0.024390243,0.0,0.0,0.0,0.0,2.0,0.045454547
00492142000466,39.0,0.10684931,29.0,0.079779916,59.0,0.16526611,43.0,0.12320917
00494679000112,1.0,0.2,0.0,0.0,1.0,0.22222222,2.0,0.8
00498465000114,2.0,0.22222222,0.0,0.0,1.0,0.08695652,0.0,0.0
00498981000149,3.0,0.10526316,2.0,0.05882353,4.0,0.102564104,3.0,0.071428575
00501707000181,1.0,0.11111111,1.0,0.074074075,4.0,0.21621622,1.0,0.05
00501887000100,0.0,0.0,1.0,0.125,1.0,0.16666667,0.0,0.0
00503730000105,3.0,0.083333336,2.0,0.056338027,7.0,0.19178082,2.0,0.051282052
00505807000186,4.0,0.8,1.0,0.2,0.0,0.0,0.0,0.0
00509612000104,2.0,0.009456265,1.0,0.004716981,26.0,0.112068966,18.0,0.071570575
00509628000117,1.0,0.071428575,2.0,0.14285715,0.0,0.0,2.0,0.14285715
00510574000100,9.0,0.13235295,1.0,0.014492754,10.0,0.1369863,19.0,0.24358974
00512134000191,4.0,0.13333334,4.0,0.17021276,1.0,0.06451613,1.0,0.06451613
00514820000100,84.0,0.20168068,120.0,0.2534319,153.0,0.29142857,190.0,0.37962037
00514820000606,88.0,0.13622291,104.0,0.15350553,142.0,0.2018479,204.0,0.23407917
00520958000103,7.0,0.6086956,4.0,0.5,0.0,0.0,0.0,0.0
00521977000154,12.0,0.14814815,24.0,0.23414634,14.0,0.10852713,13.0,0.09252669
00529784000140,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0
00529958000174,5.0,0.11494253,0.0,0.0,1.0,0.022988506,2.0,0.046511628
00530957000140,5.0,0.1923077,13.0,0.74285716,3.0,0.33333334,5.0,0.4347826
00530957000220,10.0,0.28985506,25.0,0.47619048,19.0,0.2733813,23.0,0.27878788
00531590000189,3.0,0.15384616,2.0,0.08695652,1.0,0.04,1.0,0.04
00535681000192,16.0,0.17391305,7.0,0.068292685,13.0,0.11764706,19.0,0.15447155
00541659000236,1.0,0.06666667,3.0,0.10344828,20.0,1.2903225,0.0,0.0
00543035000258,9.0,0.15254237,3.0,0.05172414,4.0,0.069565214,7.0,0.12173913
00544659000109,19.0,0.31666666,6.0,0.09448819,13.0,0.17687075,17.0,0.20858896
00546997000341,7.0,0.35,5.0,0.25641027,3.0,0.18181819,6.0,0.38709676
00552646000181,87.0,0.2064057,75.0,0.17103763,116.0,0.21825023,163.0,0.27257526
00553772000150,4.0,0.2857143,3.0,0.18181819,0.0,0.0,4.0,0.2857143
00557781000110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00559712000145,3.0,0.12,4.0,0.16,2.0,0.08888889,3.0,0.15384616
00559907000195,4.0,0.09195402,4.0,0.08988764,6.0,0.12903225,6.0,0.12765957
00566686000182,2.0,0.14814815,4.0,0.22222222,4.0,0.16,4.0,0.13793103
00568596000120,7.0,0.27450982,3.0,0.12765957,4.0,0.1904762,3.0,0.12244898
00580159000122,2.0,0.078431375,1.0,0.040816326,0.0,0.0,1.0,0.04255319
00580567000184,3.0,0.092307694,3.0,0.077922076,4.0,0.08695652,0.0,0.0
00580571000142,5.0,0.046296295,3.0,0.029268293,3.0,0.032967035,3.0,0.03529412
00582211000180,18.0,0.34951457,17.0,0.2982456,20.0,0.3478261,20.0,0.33333334
00584567000152,91.0,0.44390243,103.0,0.29682997,87.0,0.33079848,59.0,0.24430642
00584911000103,0.0,0.0,0.0,0.0,5.0,0.3846154,5.0,0.19607843
00588577000166,1.0,0.125,1.0,0.14285715,0.0,0.0,0.0,0.0
00593189000173,2.0,0.4,0.0,0.0,1.0,0.2,1.0,0.15384616
00595040000123,1.0,0.13333334,2.0,0.22222222,0.0,0.0,1.0,0.11111111
00595322000120,620.0,1.1111112,51.0,0.049635038,91.0,0.09041232,36.0,0.04217926
00599433000105,2.0,0.0952381,7.0,0.3783784,4.0,0.24242425,2.0,0.12903225
00600488000198,0.0,0.0,0.0,0.0,2.0,0.07692308,0.0,0.0
00601054000102,8.0,0.13675214,8.0,0.14545454,10.0,0.17857143,11.0,0.19469027
00601487000168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
00601672000152,11.0,0.4888889,3.0,0.14285715,22.0,0.7096774,22.0,0.4489796
00608681000175,3.0,0.6,2.0,0.30769232,1.0,0.11111111,3.0,0.31578946
00609820000185,213.0,0.19906542,191.0,0.16977778,170.0,0.15131286,159.0,0.13760278
00616989000162,10.0,0.18691589,5.0,0.14084508,16.0,0.53333336,11.0,0.30136988
00616989000324,17.0,0.33333334,14.0,0.25688073,22.0,0.33587787,36.0,0.53731346
00616989000405,19.0,0.2159091,26.0,0.25365853,40.0,0.3902439,29.0,0.3152174
00620226000195,15.0,0.4054054,7.0,0.2413793,5.0,0.12987013,1.0,0.027777778
00626948000157,23.0,0.067349926,11.0,0.043650795,33.0,0.14132762,38.0,0.16630197
00627727000101,4.0,0.09411765,6.0,0.13043478,8.0,0.17582418,4.0,0.0952381
00627797000151,2.0,0.33333334,1.0,0.16666667,3.0,0.54545456,1.0,0.16666667
00628107000189,56.0,0.29551452,69.0,0.32857144,33.0,0.15242495,50.0,0.21929824
00628107000260,2.0,0.102564104,2.0,0.10526316,2.0,0.10526316,1.0,0.05
00628107000340,4.0,0.121212125,3.0,0.09375,1.0,0.03125,3.0,0.0882353
00628107000421,8.0,0.17977528,4.0,0.08988764,3.0,0.06896552,4.0,0.08791209
00628107000502,15.0,0.1986755,7.0,0.1037037,5.0,0.074074075,9.0,0.1294964
00628107000693,3.0,0.11764706,0.0,0.0,1.0,0.03773585,0.0,0.0
00628107000855,2.0,0.22222222,0.0,0.0,2.0,0.22222222,0.0,0.0
00628107001070,6.0,0.21428572,3.0,0.09375,4.0,0.125,3.0,0.08955224
00628107001150,0.0,0.0,0.0,0.0,1.0,0.11764706,2.0,0.25
00628107001231,3.0,0.09836066,2.0,0.0625,1.0,0.0625,4.0,0.24242425
00628107001584,30.0,0.28846154,29.0,0.2914573,18.0,0.1904762,18.0,0.19148937
00628107001665,0.0,0.0,0.0,0.0,2.0,0.16666667,0.0,0.0
00628107001746,1.0,0.04255319,0.0,0.0,2.0,0.08510638,1.0,0.044444446
00628107001827,3.0,0.24,0.0,0.0,0.0,0.0,3.0,0.20689656
00628107001908,5.0,0.12820514,4.0,0.09756097,3.0,0.07594936,7.0,0.16470589
00628107002041,1.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.0
00628107002122,3.0,0.07058824,2.0,0.042105265,5.0,0.10309278,4.0,0.08791209
00628107002203,0.0,0.0,1.0,0.054054055,0.0,0.0,1.0,0.05263158
00628107002394,1.0,0.05882353,2.0,0.10810811,0.0,0.0,1.0,0.05882353
00628107002475,1.0,0.125,0.0,0.0,1.0,0.11111111,1.0,0.11111111
00628107002556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00628107002807,0.0,0.0,4.0,0.61538464,1.0,0.13333334,0.0,0.0
00628107002980,2.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0
00628107003013,4.0,0.114285715,9.0,0.25714287,7.0,0.19444445,3.0,0.078947365
00628107003102,4.0,0.16,1.0,0.03846154,1.0,0.04,2.0,0.078431375
00628107003285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.071428575
00628107004680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00628107004761,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,0.0
00628107004923,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0
00628107005148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
00628107005229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00628107005814,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2
00628107006209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00628107006381,,,1.0,2.0,0.0,0.0,0.0,0.0
00628107006624,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
00628107007191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00628107007434,0.0,0.0,1.0,0.2857143,0.0,0.0,0.0,0.0
00628107007949,1.0,0.25,0.0,0.0,2.0,0.4,2.0,0.5714286
00628107008082,4.0,0.3478261,0.0,0.0,4.0,0.33333334,6.0,0.46153846
00628107008163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00628107008910,0.0,0.0,0.0,0.0,1.0,0.2857143,0.0,0.0
00629942000133,2.0,0.5,0.0,0.0,2.0,0.26666668,1.0,0.15384616
00632572000193,17.0,0.25,12.0,0.17910448,10.0,0.15151516,7.0,0.09929078
00633053000140,12.0,0.105726875,4.0,0.034334764,9.0,0.07964602,7.0,0.06363636
00634901000216,7.0,0.5,17.0,0.41975307,19.0,0.34862384,23.0,0.46464646
00637960000167,3.0,0.14634146,2.0,0.09756097,6.0,0.27272728,5.0,0.25641027
00637960000248,3.0,0.10909091,0.0,0.0,15.0,1.3636364,0.0,0.0
00641541000107,3.0,0.13636364,2.0,0.083333336,0.0,0.0,6.0,0.21052632
00643878000145,0.0,0.0,1.0,0.15384616,2.0,0.25,2.0,0.2857143
00647729000154,0.0,0.0,2.0,0.114285715,1.0,0.057142857,4.0,0.19512194
00648966000130,4.0,0.074074075,7.0,0.14432989,3.0,0.07058824,2.0,0.04494382
00649102000213,2.0,0.16666667,2.0,0.15384616,1.0,0.08,1.0,0.09090909
00649839000155,1.0,0.03846154,3.0,0.10714286,0.0,0.0,4.0,0.11594203
00649839000317,1.0,0.33333334,0.0,0.0,0.0,0.0,1.0,0.33333334
00649990000193,11.0,0.11518325,32.0,0.30769232,22.0,0.22110553,10.0,0.10526316
00649990000274,4.0,0.3809524,1.0,0.06666667,8.0,0.36363637,3.0,0.1
00649990000355,16.0,0.1632653,20.0,0.20408164,31.0,0.29383886,30.0,0.25531915
00649990000436,40.0,1.7021277,34.0,1.5111111,35.0,0.5185185,48.0,0.49484536
00649990000517,42.0,1.3125,30.0,0.39215687,20.0,0.22988506,33.0,0.33502537
00649990000606,,,3.0,1.5,21.0,1.826087,40.0,0.8888889
00654107000153,2.0,0.26666668,1.0,0.11764706,0.0,0.0,1.0,0.14285715
00660903000107,18.0,0.3364486,7.0,0.12280702,9.0,0.15517241,13.0,0.21138212
00665633000119,2.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
00666775000109,6.0,0.06417112,2.0,0.021857923,10.0,0.11173184,4.0,0.044444446
00667476000180,32.0,0.20062695,116.0,0.5021645,47.0,0.16520211,36.0,0.13899614
00668554000161,2.0,0.15384616,0.0,0.0,0.0,0.0,2.0,0.16666667
00673757000146,12.0,0.33333334,17.0,0.26984128,27.0,0.27272728,27.0,0.20610687
00684808000135,6.0,0.09917355,5.0,0.084745765,7.0,0.123893805,16.0,0.21621622
00684808000216,13.0,0.12264151,12.0,0.114832535,21.0,0.18340611,42.0,0.2339833
00685383000189,75.0,0.1908397,58.0,0.15528782,61.0,0.16781293,92.0,0.22115384
00686070000145,2.0,0.125,4.0,0.24242425,0.0,0.0,1.0,0.060606062
00688029000108,1.0,0.039215688,6.0,0.21818182,6.0,0.21052632,7.0,0.23333333
00689909000107,4.0,0.09411765,7.0,0.16470589,3.0,0.069767445,1.0,0.022988506
00691905000155,8.0,0.42105263,5.0,0.23809524,8.0,0.3137255,8.0,0.22857143
00695584000167,28.0,0.34567901,39.0,0.41269842,33.0,0.28085107,25.0,0.21551724
00703340000189,,,0.0,0.0,3.0,0.6666667,0.0,0.0
00703697000167,67.0,0.21337579,111.0,0.21743388,137.0,0.1989833,201.0,0.2627451
00704719000103,5.0,1.0,3.0,0.46153846,4.0,0.5,0.0,0.0
00712411000100,20.0,0.5797101,10.0,0.19607843,4.0,0.07017544,4.0,0.064
00713610000132,6.0,0.11881188,7.0,0.15384616,7.0,0.14285715,11.0,0.20952381
00716481000136,11.0,0.4074074,1.0,0.030303031,3.0,0.083333336,6.0,0.17391305
00717967000199,9.0,0.091836736,95.0,1.7924528,0.0,0.0,0.0,0.0
00718205000107,0.0,0.0,0.0,0.0,1.0,0.071428575,4.0,0.21052632
00719682000197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00720408000138,7.0,0.13207547,16.0,0.21621622,15.0,0.17751479,14.0,0.16867469
00727754000148,1.0,0.22222222,0.0,0.0,0.0,0.0,0.0,0.0
00728165000265,30.0,0.25974026,54.0,0.4090909,50.0,0.40160644,31.0,0.26609442
00728995000373,3.0,0.4,2.0,0.22222222,2.0,0.22222222,0.0,0.0
00728995000969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00733658000102,377.0,0.055020433,471.0,0.04908807,927.0,0.079095565,334.0,0.028947825
00735886000111,7.0,0.21212122,11.0,0.32352942,3.0,0.08219178,2.0,0.056338027
00736546000105,16.0,0.10491803,32.0,0.2,15.0,0.0952381,23.0,0.13068181
00738822000255,25.0,0.1,73.0,0.17548077,72.0,0.14117648,38.0,0.09080048
00739209000171,16.0,0.18604651,19.0,0.2345679,11.0,0.22680412,11.0,0.25287357
00746523000181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.060606062
00750846000149,6.0,0.1764706,14.0,0.3181818,17.0,0.317757,20.0,0.3305785
00753966000108,7.0,0.29787233,2.0,0.08888889,1.0,0.05,5.0,0.25641027
00763832000160,96.0,0.17454545,84.0,0.14334472,122.0,0.19805194,113.0,0.16177523
00764187000108,2.0,0.074074075,6.0,0.2264151,6.0,0.24489796,0.0,0.0
00771598000112,67.0,0.7928994,13.0,0.112068966,32.0,0.2990654,34.0,0.30088496
00771945000107,14.0,0.3043478,26.0,0.39694658,13.0,0.15384616,14.0,0.15300547
00774260000114,14.0,0.3943662,11.0,0.17886178,25.0,0.32258064,21.0,0.22580644
00777858000590,35.0,0.2991453,17.0,0.14225942,32.0,0.23616236,57.0,0.41155234
00777858000671,21.0,0.24852072,11.0,0.13496932,18.0,0.20111732,12.0,0.121212125
00778062000129,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
00779192000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00782468000185,3.0,0.18181819,5.0,0.21276596,3.0,0.0952381,2.0,0.0625
00784486000104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00786246000130,164.0,0.3172147,73.0,0.12279226,150.0,0.22900763,108.0,0.14663951
00788483000300,30.0,1.25,13.0,0.24528302,2.0,0.035714287,2.0,0.035714287
00789312000126,36.0,0.20338982,31.0,0.1573604,41.0,0.19294117,49.0,0.21304348
00791802000167,15.0,0.4918033,2.0,0.14285715,8.0,0.3809524,6.0,0.3
00791815000136,0.0,0.0,1.0,0.05882353,1.0,0.060606062,1.0,0.07692308
00792840000134,4.0,0.2962963,1.0,0.08,3.0,0.26086956,1.0,0.10526316
00799205000189,43.0,0.1634981,51.0,0.20318726,16.0,0.075294115,16.0,0.06911447
00802235000105,27.0,0.28877005,30.0,0.33333334,31.0,0.38271606,61.0,1.525
00807979000104,0.0,0.0,1.0,0.074074075,0.0,0.0,0.0,0.0
00808152000115,5.0,0.18867925,9.0,0.28125,3.0,0.077922076,12.0,0.3478261
00811558000157,1.0,0.18181819,1.0,0.22222222,0.0,0.0,0.0,0.0
00814820000117,6.0,0.24489796,9.0,0.34615386,7.0,0.25925925,6.0,0.2264151
00821115000147,4.0,0.4,3.0,0.27272728,4.0,0.33333334,3.0,0.2
00827252000199,1.0,0.055555556,1.0,0.05,2.0,0.09756097,1.0,0.054054055
00831373000295,108.0,0.33962265,115.0,0.32904148,79.0,0.27288428,58.0,0.18923327
00831373005335,,,42.0,1.8666667,10.0,0.20408164,23.0,0.4742268
00841607000102,12.0,0.121212125,5.0,0.05235602,23.0,0.21904762,18.0,0.14516129
00841609000193,1.0,0.06451613,2.0,0.125,2.0,0.13333334,1.0,0.05882353
00842947000140,1.0,0.2857143,0.0,0.0,0.0,0.0,0.0,0.0
00844020000149,7.0,0.14432989,11.0,0.21568628,15.0,0.26548672,11.0,0.18333334
00851158000175,27.0,0.30167598,7.0,0.07253886,18.0,0.20930232,10.0,0.119760476
00855008000130,3.0,0.08571429,4.0,0.10810811,10.0,0.24390244,12.0,0.26373628
00855838000167,10.0,0.14705883,7.0,0.10606061,10.0,0.16,8.0,0.102564104
00857758000140,57.0,0.21631879,28.0,0.11023622,43.0,0.17842324,50.0,0.19685039
00857758001031,585.0,0.22000752,361.0,0.113664985,247.0,0.09422087,210.0,0.08932369
00857758001201,166.0,0.05650102,118.0,0.042407908,111.0,0.04531537,73.0,0.031377606
00857758002003,,,15.0,2.0,1.0,0.06451613,10.0,0.45454547
00859626000158,35.0,0.5511811,14.0,0.24778761,23.0,0.6052632,17.0,0.3148148
00861626000192,11.0,0.25287357,18.0,0.33333334,15.0,0.22900763,17.0,0.22818792
00862472000153,17.0,0.3063063,22.0,0.3211679,9.0,0.17142858,11.0,0.25287357
00864214000106,38.0,0.26855123,11.0,0.07913669,22.0,0.14814815,30.0,0.19607843
00867888000164,1.0,0.09090909,11.0,0.62857145,6.0,0.23076923,11.0,0.33846155
00868190000163,1.0,0.051282052,4.0,0.16666667,3.0,0.13636364,4.0,0.2
00879252000132,39.0,0.15725806,35.0,0.14141414,33.0,0.12571429,49.0,0.19560878
00879252000213,1.0,0.071428575,1.0,0.0952381,0.0,0.0,3.0,0.6
00880578000180,1.0,0.10526316,0.0,0.0,3.0,0.20689656,6.0,0.42857143
00880578000422,2.0,0.5,4.0,0.5,4.0,0.36363637,6.0,0.5714286
00880578000694,2.0,0.44444445,1.0,0.13333334,1.0,0.14285715,2.0,0.2857143
00888476000100,4.0,0.07619048,6.0,0.11320755,9.0,0.16363636,5.0,0.084033616
00892361000190,11.0,0.20183486,86.0,1.8297873,6.0,0.16438356,4.0,0.10526316
00894031000133,1.0,0.05,2.0,0.06349207,8.0,0.32,2.0,0.16
00896853000153,26.0,0.18245614,22.0,0.23404256,35.0,0.21341464,98.0,0.31309903
00896998000154,4.0,0.32,2.0,0.13333334,7.0,0.3888889,6.0,0.34285715
00900716000145,19.0,0.41304347,7.0,0.16091955,19.0,0.475,6.0,0.13793103
00900849000111,6.0,0.36363637,12.0,0.61538464,5.0,0.1923077,5.0,0.16129032
00901443000153,1.0,0.04761905,3.0,0.13043478,4.0,0.14285715,3.0,0.0952381
00903359000179,1.0,0.16666667,9.0,0.3529412,12.0,0.3116883,13.0,0.30952382
00904375000186,46.0,0.11825193,33.0,0.08301887,37.0,0.0961039,60.0,0.15267175
00906996000107,1.0,0.071428575,0.0,0.0,3.0,0.16666667,2.0,0.114285715
00907845000165,26.0,0.2007722,7.0,0.055776894,19.0,0.1570248,13.0,0.10569106
00907845001560,156.0,0.14835949,132.0,0.13246362,119.0,0.12948857,85.0,0.08559919
00913443000173,412.0,0.09452794,352.0,0.07831795,634.0,0.1331653,862.0,0.16035718
00913872000140,12.0,0.13407822,9.0,0.10227273,13.0,0.15476191,18.0,0.225
00914726000130,2.0,0.17391305,1.0,0.0952381,0.0,0.0,2.0,0.17391305
00916402000130,0.0,0.0,1.0,0.16666667,0.0,0.0,0.0,0.0
00924429000175,340.0,0.18579236,300.0,0.15022534,532.0,0.23140496,584.0,0.20423152
00924432000199,179.0,0.2845787,125.0,0.1984127,177.0,0.24982357,186.0,0.248497
00924545000194,16.0,0.09039548,13.0,0.07084469,27.0,0.13881747,32.0,0.14883721
00928999000133,6.0,0.42857143,7.0,0.4827586,11.0,0.84615386,6.0,0.5
00929824000140,7.0,0.23333333,9.0,0.25714287,11.0,0.27160493,10.0,0.24390244
00938877000128,0.0,0.0,1.0,0.074074075,5.0,0.25,3.0,0.13333334
00938877000209,6.0,0.48,2.0,0.14285715,0.0,0.0,3.0,0.1764706
00943094000132,121.0,0.53421634,116.0,0.7532467,54.0,0.3483871,96.0,0.41290322
00947763000144,0.0,0.0,0.0,0.0,1.0,0.08695652,0.0,0.0
00950062000164,19.0,0.13103448,30.0,0.19543974,37.0,0.22089553,27.0,0.15472779
00950724000104,57.0,0.17592593,38.0,0.08646189,48.0,0.09886715,52.0,0.121212125
00952948000147,46.0,0.21052632,52.0,0.21894737,59.0,0.22056074,62.0,0.21602787
00954394000117,231.0,0.024489796,280.0,0.026398906,447.0,0.03551001,363.0,0.027937045
00958958000190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00959203000100,26.0,0.29213482,16.0,0.2990654,487.0,0.94931775,244.0,0.2507708
00961315000103,64.0,0.19631901,51.0,0.1296061,55.0,0.117395945,64.0,0.11996251
00961315000286,6.0,0.44444445,3.0,0.19354838,3.0,0.1875,2.0,0.125
00962205000158,1.0,0.6666667,1.0,1.0,0.0,0.0,2.0,0.4
00962757000166,29.0,0.28712872,19.0,0.17840375,30.0,0.26666668,37.0,0.26618704
00964046000120,0.0,0.0,1.0,0.09090909,2.0,0.21052632,0.0,0.0
00969641000159,0.0,0.0,0.0,0.0,4.0,0.093023255,1.0,0.023809524
00969792000107,2.0,0.1904762,1.0,0.1,1.0,0.074074075,1.0,0.06666667
00979156000166,3.0,0.06818182,10.0,0.22222222,5.0,0.11764706,5.0,0.12195122
00980032000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00980360000288,5.0,0.03236246,8.0,0.055172414,5.0,0.036101084,5.0,0.036101084
00981411000105,3.0,0.03448276,5.0,0.057142857,9.0,0.09836066,7.0,0.072916664
00981451000157,11.0,0.10045662,21.0,0.1764706,24.0,0.18045112,29.0,0.19661017
00985615000114,4.0,0.14035088,5.0,0.12048193,9.0,0.18181819,9.0,0.16513762
00987048000135,7.0,0.08139535,5.0,0.06097561,10.0,0.12048193,4.0,0.045714285
00987500000169,10.0,1.0526316,26.0,1.0196079,20.0,0.41237113,27.0,0.38848922
00987763000178,2.0,0.44444445,0.0,0.0,0.0,0.0,0.0,0.0
00990496000198,7.0,0.35897437,3.0,0.13636364,7.0,0.23333333,8.0,0.25
00990842000138,92.0,0.099891424,121.0,0.10955183,150.0,0.112233445,189.0,0.13003096
00990842000308,47.0,0.13037448,49.0,0.109375,68.0,0.13333334,85.0,0.15653776
00991591000106,19.0,0.056463595,33.0,0.08930988,42.0,0.10769231,37.0,0.094147585
00991591000297,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
00993264000193,13.0,0.12264151,13.0,0.119266056,21.0,0.19090909,11.0,0.09565217
00993264001912,11.0,0.10837439,8.0,0.08040201,21.0,0.1971831,11.0,0.10232558
00993264003109,7.0,0.4117647,6.0,0.34285715,2.0,0.11111111,8.0,0.42105263
00993264005667,7.0,0.42424244,4.0,0.21052632,2.0,0.11764706,10.0,0.7407407
00993264006124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00994571000270,93.0,0.3576923,59.0,0.23137255,62.0,0.24266145,78.0,0.28996283
00995046000198,4.0,0.42105263,9.0,1.125,1.0,0.15384616,4.0,0.61538464
00999856000112,233.0,0.54888105,135.0,0.373444,98.0,0.31561998,166.0,0.48967552
00999856000384,55.0,1.1578947,19.0,0.19095477,39.0,0.3482143,47.0,0.4723618
01002047000408,9.0,0.16981132,23.0,0.19327731,26.0,0.18309858,27.0,0.1764706
01002248000154,6.0,0.08108108,4.0,0.05263158,13.0,0.14942528,11.0,0.11640212
01002612000186,143.0,0.11726117,126.0,0.10144927,190.0,0.14751554,337.0,0.21568
01002664000152,4.0,0.22222222,2.0,0.125,4.0,0.21052632,4.0,0.121212125
01003447000187,47.0,0.47959185,24.0,0.3116883,34.0,0.45033112,25.0,0.2840909
01007714000194,3.0,0.3,1.0,0.0952381,1.0,0.13333334,0.0,0.0
01011189000180,16.0,0.33333334,17.0,0.3090909,21.0,0.407767,12.0,0.24
01011865000116,25.0,0.111358576,33.0,0.14569536,27.0,0.11392405,47.0,0.18287937
01013017000146,24.0,0.20689656,7.0,0.05185185,50.0,0.30959752,48.0,0.23587224
01013999000176,6.0,0.14117648,2.0,0.055555556,0.0,0.0,2.0,0.06557377
01016179000138,37.0,0.33484164,45.0,0.2931596,51.0,0.26153848,55.0,0.26128265
01016179000219,26.0,0.32704404,26.0,0.29545453,27.0,0.2783505,21.0,0.20289855
01016179000561,8.0,0.17021276,16.0,0.2990654,15.0,0.26785713,2.0,0.036363635
01021533000112,1.0,0.08695652,0.0,0.0,1.0,0.0952381,3.0,0.375
01023556000166,1.0,0.037037037,0.0,0.0,0.0,0.0,1.0,0.039215688
01024647000116,4.0,0.18181819,3.0,0.16216215,3.0,0.2,2.0,0.14285715
01025316000109,6.0,0.13333334,4.0,0.0952381,9.0,0.19354838,34.0,0.46896553
01026107000171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
01026283000103,1.0,0.4,1.0,0.4,0.0,0.0,1.0,0.25
01027335000166,123.0,0.20689656,66.0,0.11817368,77.0,0.14666666,87.0,0.14821124
